Timestamp(us),Sensor id,Value 0,Value 1,Value 2  
1.59983E+15,1,0.20313,-0.38478,-0.89602
1.59983E+15,2,0.18311,-0.06104,-0.18311
1.59983E+15,1,0.20215,-0.38478,-0.89456
1.59983E+15,2,-0.12207,-0.4883,-0.18311
1.59983E+15,1,0.20264,-0.38478,-0.89456
1.59983E+15,2,-0.12207,-0.4883,-0.30519
1.59983E+15,1,0.20167,-0.38624,-0.89407
1.59983E+15,2,0.06104,-0.12207,-0.12207
1.59983E+15,3,-12.23,-17.97,45.32
1.59983E+15,1,0.20313,-0.38478,-0.89407
1.59983E+15,2,-0.24415,-0.54933,-0.30519
1.59983E+15,1,0.20264,-0.38575,-0.89505
1.59983E+15,2,-0.12207,-0.4883,-0.24415
1.59983E+15,1,0.20313,-0.38478,-0.89407
1.59983E+15,2,-0.12207,-0.36622,-0.24415
1.59983E+15,1,0.20215,-0.38527,-0.89407
1.59983E+15,2,-0.12207,-0.42726,-0.18311
1.59983E+15,1,0.20264,-0.38575,-0.89456
1.59983E+15,2,0,-0.36622,-0.18311
1.59983E+15,1,0.20313,-0.38527,-0.89456
1.59983E+15,2,-0.12207,-0.61037,-0.24415
1.59983E+15,1,0.20215,-0.38331,-0.89358
1.59983E+15,2,0.18311,-0.06104,-0.12207
1.59983E+15,1,0.20362,-0.38429,-0.89309
1.59983E+15,2,-0.06104,-0.36622,-0.18311
1.59983E+15,1,0.20215,-0.38478,-0.89309
1.59983E+15,2,-0.18311,-0.54933,-0.24415
1.59983E+15,1,0.20264,-0.38478,-0.89456
1.59983E+15,2,0.12207,-0.06104,-0.18311
1.59983E+15,3,-12.19,-18.01,45.4
1.59983E+15,1,0.20362,-0.3838,-0.89261
1.59983E+15,2,-0.12207,-0.42726,-0.24415
1.59983E+15,1,0.20215,-0.38527,-0.89456
1.59983E+15,2,0,-0.24415,-0.18311
1.59983E+15,1,0.20264,-0.38478,-0.89309
1.59983E+15,2,-0.30519,-0.67141,-0.36622
1.59983E+15,1,0.20215,-0.38478,-0.89602
1.59983E+15,2,0,-0.12207,-0.18311
1.59983E+15,1,0.20313,-0.38527,-0.89456
