Timestamp(us),Sensor id,Value 0,Value 1,Value 2  
1.59983E+15,1,0.2046,-0.38087,-0.89554
1.59983E+15,2,-0.12207,-0.42726,-0.24415
1.59983E+15,1,0.20411,-0.38087,-0.89602
1.59983E+15,2,0.06104,-0.18311,-0.24415
1.59983E+15,1,0.20557,-0.38087,-0.89749
1.59983E+15,2,0.06104,-0.24415,-0.18311
1.59983E+15,1,0.20606,-0.38136,-0.89798
1.59983E+15,2,-0.18311,-0.4883,-0.24415
1.59983E+15,1,0.20508,-0.38038,-0.89749
1.59983E+15,2,-0.12207,-0.61037,-0.24415
1.59983E+15,1,0.20411,-0.38136,-0.89651
1.59983E+15,2,-0.12207,-0.4883,-0.18311
1.59983E+15,1,0.20411,-0.37989,-0.89651
1.59983E+15,2,-0.18311,-0.54933,-0.24415
1.59983E+15,1,0.20411,-0.38038,-0.89554
1.59983E+15,2,-0.36622,-0.85452,-0.36622
1.59983E+15,1,0.20313,-0.38038,-0.89505
1.59983E+15,2,-0.36622,-0.85452,-0.36622
1.59983E+15,1,0.20362,-0.38038,-0.89505
1.59983E+15,2,-0.12207,-0.42726,-0.24415
1.59983E+15,1,0.20313,-0.37989,-0.89456
1.59983E+15,2,-0.06104,-0.24415,-0.18311
1.59983E+15,1,0.20264,-0.38087,-0.89456
1.59983E+15,2,0.06104,-0.06104,-0.18311
1.59983E+15,1,0.20411,-0.38087,-0.89602
1.59983E+15,2,-0.24415,-0.4883,-0.36622
1.59983E+15,1,0.20362,-0.38038,-0.89554
1.59983E+15,2,-0.18311,-0.36622,-0.30519
1.59983E+15,1,0.20606,-0.38087,-0.897
1.59983E+15,2,-0.12207,-0.24415,-0.24415
1.59983E+15,1,0.20655,-0.38136,-0.89895
1.59983E+15,2,0,-0.30519,-0.18311
1.59983E+15,1,0.20704,-0.38087,-0.89895
1.59983E+15,2,0,-0.30519,-0.18311
1.59983E+15,1,0.20606,-0.37989,-0.89651
1.59983E+15,2,-0.12207,-0.4883,-0.24415
1.59983E+15,1,0.2046,-0.38087,-0.89651
1.59983E+15,2,-0.18311,-0.67141,-0.30519
1.59983E+15,1,0.20557,-0.37989,-0.89602
1.59983E+15,2,-0.12207,-0.54933,-0.24415
1.59983E+15,1,0.20411,-0.38087,-0.89602
1.59983E+15,2,-0.06104,-0.4883,-0.18311
1.59983E+15,1,0.20362,-0.38038,-0.89505
1.59983E+15,2,-0.12207,-0.54933,-0.18311
1.59983E+15,1,0.20215,-0.38038,-0.89554
1.59983E+15,2,0.06104,-0.18311,-0.12207
1.59983E+15,1,0.20167,-0.38087,-0.89261
1.59983E+15,2,-0.24415,-0.61037,-0.24415
1.59983E+15,1,0.20362,-0.37989,-0.89505
1.59983E+15,2,-0.12207,-0.36622,-0.18311
1.59983E+15,1,0.20411,-0.37989,-0.89456
1.59983E+15,2,-0.12207,-0.42726,-0.24415
1.59983E+15,1,0.2046,-0.38038,-0.89651
1.59983E+15,2,0.06104,-0.12207,-0.12207
1.59983E+15,1,0.20508,-0.38038,-0.89554
1.59983E+15,2,-0.24415,-0.54933,-0.30519
1.59983E+15,1,0.20655,-0.38087,-0.89895
1.59983E+15,2,-0.24415,-0.67141,-0.30519
1.59983E+15,1,0.20606,-0.38038,-0.897
1.59983E+15,2,-0.18311,-0.61037,-0.24415
1.59983E+15,1,0.20508,-0.38087,-0.89651
1.59983E+15,2,0.12207,-0.36622,-0.12207
1.59983E+15,1,0.2046,-0.38282,-0.89554
1.59983E+15,2,-0.18311,-0.67141,-0.24415
1.59983E+15,1,0.20362,-0.38038,-0.89651
1.59983E+15,2,-0.12207,-0.54933,-0.24415
1.59983E+15,1,0.20362,-0.38185,-0.89554
1.59983E+15,2,-0.24415,-0.73244,-0.30519
1.59983E+15,1,0.20362,-0.38185,-0.89505
1.59983E+15,2,0.12207,-0.12207,-0.06104
1.59983E+15,1,0.20313,-0.37989,-0.89505
